rank,address,maker_volume_usd,taker_volume_usd,trades,pure_maker
30090,0x2495d05f38ca22ffd2a9e90b09ad8729df17b7f8,2140.09,2458.77,38,False
30091,0xcb56552d52f6a8482432d1800468beec4083b1d1,2140.0,21.4,1,False
30092,0xa78c988926ffc0c4739259fe527be8c929c38218,2140.0,1398.33,9,False
30093,0xf33d6da73cd7b530d2c7616609cead92339424ca,2139.75,1641.74,28,False
30094,0xe42358507a8ee21fcd066bc5231fca0926deed7a,2139.29,1221.78,23,False
30095,0xc164f6f368ad5be585d337a218968c75e695efb9,2139.25,2417.49,8,False
30096,0x01dab61db667b43d861b34c6ebb6c52561a007be,2139.2,867.02,37,False
30097,0x8bc2bee1ad62bba27a511415666c2e955c22f0f4,2138.93,2152.15,6,False
30098,0x0760d971071f3fce660d0bb884c1d5f984c7d2fb,2138.89,976.3,7,False
30099,0xb4533dd95d830aa3ef1f9d6d8790340d5dfb1ccd,2138.85,1338.87,24,False
30100,0x4912a5e9ea1a627cfc3444cb3cf9758e0781eab8,2138.82,2368.82,86,False
30101,0xf9b9d1ea11822242a5c9f2a43d3fc66071252d38,2138.76,272.99,9,False
30102,0x523290f5487fa69577b90b2c1fada8fc82d7b981,2138.05,1343.41,50,False
30103,0xdc0adb15c6140b3e1a4612a1a6d214407013e351,2137.71,1102.02,5,False
30104,0x3440d0120c8f0c2d138045fca9f086f67dff1269,2137.65,1126.95,6,False
30105,0x580b91744de464440f93aeb02a5ea429c1bab970,2137.42,1072.03,24,False
30106,0x1ef12979f835816763ce15359a1176a7b6daccbe,2137.4,1500.0,3,False
30107,0x69d22dbaa043b7d193946198e51877b0bb4bb066,2137.29,1073.51,4,False
30108,0x93fec1c6e4091f25a61e7c9127ad51bb43ed6519,2137.2,2143.63,1,False
30109,0x4aca152736bff494c747a1ebf41454a1bcd834fc,2136.85,1325.02,22,False
30110,0x95f34eb1b7ec677fa6a1470c7117a6ad6c93b624,2136.83,2257.81,82,False
30111,0x34ffecec0ca2cecb60c6b3fd9a660d6b55bee9b4,2136.67,1117.66,21,False
30112,0x6fe92865b911ad0ef0b211354a6149d301379c50,2136.65,2979.87,17,False
30113,0xca193c95f23fee649e3f2957263a9fb495b98438,2136.4,1313.62,27,False
30114,0x2e463202a590f7dcd840c219e769a021d0c816ab,2135.89,1202.92,21,False
30115,0x73c627fa89d066ae1dbc0bed695cef62976e42c4,2135.61,691.98,63,False
30116,0x560f5eed9462f6e31e41e85bc94976a755e55af7,2135.52,2131.64,1,False
30117,0xc713405cb675a94e386facaeb100db6dc790891f,2135.41,2284.84,5,False
30118,0x838a2e53f74d7f4863e51d9c2f18cc8381a7392d,2135.06,1344.43,28,False
30119,0x849c049cb5e910d1ae7898a47e64c434277a1274,2135.0,2142.5,2,False
30120,0xb1e152478c408b3bc834ef6447f4a67aa3dad9c1,2134.52,749.64,6,False
30121,0x3d826514d55106ca7bd5b75c9fb7afb8939e89a3,2134.27,761.42,64,False
30122,0xbf935ba3c9add3c744a7e7ecca070a7e34c96e4f,2134.27,646.52,32,False
30123,0x02850850bb8f9f1d87b9dc7d97fb391d618375b7,2134.2,1276.39,21,False
30124,0xab611fec46fe74c6805a7af7783797a21f82bae5,2133.85,1448.46,21,False
30125,0x88a1bb40b83d4c2d71ae1662b55405e2895fd544,2133.85,1070.87,18,False
30126,0xa210307941910de9a33b3c097d0b21c15f8095a1,2133.78,1108.34,5,False
30127,0x63dea78010fe89b803c7b80bfa5f0aed12785d54,2133.75,0,1,True
30128,0x3b77d37aac4c1eb0a099ffd05a87f18bb6e06393,2133.64,1585.18,13,False
30129,0x68c414aa09c8538c6bfa970de641578388499533,2133.5,2139.92,1,False
30130,0xf903a5d056e2ffb15295a66fa2e417cf8d69bf5a,2133.4,854.17,5,False
30131,0x0b4d3b9dae8b3a2d65830d32b51492a079b6259b,2133.27,2133.27,2,False
30132,0x8db615dabeaef3c0330e3ce66ec94cf291183e66,2133.1,2139.52,2,False
30133,0xa8aa3cb287682acadc05362d9ff3ca9b557a5c9e,2132.54,2322.05,2,False
30134,0x8c6acb07ec75a5675a4547f14c593e6a525ab08b,2132.4,3050.14,30,False
30135,0x11f16237f0e13642e29e48867cdc508e64c4953d,2132.29,1113.71,21,False
30136,0xf8aebc6f854447881ed35e3b260b926295b34b6f,2132.2,1147.95,15,False
30137,0xd987f90f07610577134c2489488c1aef4c7de7d6,2132.05,1070.22,10,False
30138,0x93cbf851805a1bc0af925a40e7313a16e46832c0,2132.02,1432.8,12,False
30139,0xb99dca2d614845af2641c1b89baf2d1534b806a9,2132.0,2100.0,6,False
30140,0xdbccb1bcb3619892c0444983407b0f80dd832e56,2131.88,2283.52,3,False
30141,0x7b13677131130bb8ff67b4e22354e0f245730440,2131.79,1453.15,15,False
30142,0x7c8509136c2d20fac519b931d96d4820bc683359,2131.69,1263.61,27,False
30143,0x5a34f8d95ca5b30ee2a6e0f1939b9b6ff6c4f0fb,2131.69,1498.53,62,False
30144,0x04167924d9f62cf693f0683e667aaf43c810616c,2131.62,2739.07,156,False
30145,0x5ea2ba0794865587878b6a21d85ba788d9b50336,2131.61,413.95,14,False
30146,0xfad91d25dbe5002980984a21403bc4ac42f8151d,2131.52,270.45,9,False
30147,0x422e00a061621c56133bd09b1c86ea997088d0fb,2131.52,2356.2,68,False
30148,0x6bdeeb0e109af2730de545bf53d06f12be03b181,2131.3,1799.91,92,False
30149,0xb2536dc82b763c401b886b83203519676be252f0,2131.19,2139.12,5,False
30150,0x76948fd61193d4556bb38640d9c26a72b787bf30,2131.11,2130.49,4,False
30151,0xb624ced0831cc9b1c53ed4d7e9a39d41931c0479,2131.0,1070.62,4,False
30152,0x6dee2597e6d5b101f09618b42b44dac76ca434a2,2130.8,1068.07,2,False
30153,0x1c050fb044576dfc5d46c779b85e068996a4f123,2130.6,2815.22,186,False
30154,0x56e30e4958555c14191277bbe47d06a40b279a51,2130.52,1830.71,263,False
30155,0xc83b00a26387bd2b3422e8b5952766e3100f6c3b,2130.38,1740.03,44,False
30156,0x1d963505febf2dc0d9774ee776cfa14ebda849f3,2130.06,1069.28,24,False
30157,0xb5a0ef76e22fc913ae11ed6abbd374277efdfb10,2129.94,97.87,38,False
30158,0x1e69b4115c78e44f3c78d64ca0951cb7c254e602,2129.92,2868.43,73,False
30159,0x842c25d89cd7534e98f7f4da5a7fe168ba38c435,2129.88,1165.94,7,False
30160,0x5feed5053f4ac1af1587d3dfc57cafecc56cff40,2129.71,1206.4,18,False
30161,0x451cd6f6ca9dad8b3e867aadd36dbfcb87541ae3,2129.62,1256.19,25,False
30162,0xe028c701ddfb01227e850560dfea832197bdb9e9,2129.56,1269.98,27,False
30163,0xb98238d3efc7e16caed485c38fd4a371a3df5ede,2129.5,795.85,17,False
30164,0xd3803465bca0682c3990f91f78a97c75e106af88,2129.38,1128.2,15,False
30165,0x6a096d5042cba434521e2cdb95a1fba789a09b7f,2128.83,1519.53,243,False
30166,0x579c1eaae6572229c0043e42dbc12d9814fffe39,2128.79,2084.06,78,False
30167,0xd0f1bfedd62182cd7c080442a2f0cfbd87af4020,2128.75,735.18,72,False
30168,0x0c9ff27643340ff49cb9672a115e5ecb49b5d87f,2128.7,0,47,True
30169,0xab2093c5f6a1f6a8f1b61cb9e267a934d7f21dba,2128.59,964.36,17,False
30170,0xb01a33afa8eb47158496a3a9114f260161c544aa,2128.26,1032.36,18,False
30171,0xb10c27a5d974399933f6c95d254dfeb5261bf4f7,2128.14,1464.62,4,False
30172,0x8fcb78e5514270d3949d54765dc5b69f332bdef9,2128.1,23.41,1,False
30173,0x995de3a508649c67ca25be99b60219cd52b5c1ad,2128.09,1626.69,11,False
30174,0x4822d4aeec3e31df898cb2734356734a4cf56ad0,2128.08,1185.07,28,False
30175,0xb6bc94d35c0256cdcb98aebf83981650589d11f6,2127.97,693.48,17,False
30176,0x000b8072b38657db5de3881e93e4334747259425,2127.84,1107.98,23,False
30177,0xcb37bf0470efac07009a594b4f84741f3d046883,2127.68,2261.15,56,False
30178,0x8f5392ef57c773318339c06bfe46cea1faef5ff3,2127.56,535.28,11,False
30179,0x3de5d63e86eaa5cf45343a1bcc08a5937387724b,2127.52,181.05,16,False
30180,0xdc4eda66ed2e95bece04f3060b76a380c1fc5f9d,2127.5,2132.83,2,False
30181,0x9326b1624ce596b9811ab27d0dfe4cf7985754ee,2127.19,1086.0,13,False
30182,0x5fedd95b0d8795dd443d1613572a3f3dffde1a5c,2127.1,1013.52,95,False
30183,0x42afc5fcb7068988e1a1c1f6556ca6c68e1a048d,2127.03,873.91,7,False
30184,0x2e031d4e839468f21feb00046cca932f43ea5999,2127.03,1066.19,16,False
30185,0x4adc08a20ff02f2ccbdfb1f9648a911164f3eb3a,2126.95,64870.13,8,False
30186,0xdbc121a7ff2be02c1d012efe19df4cad665da0f5,2126.88,1120.99,23,False
30187,0x4c5b01ee8931ce02b4655fdcc3bb34688227cc75,2126.75,3384.52,7,False
30188,0xf511cf166db1ef1916f62d2806180403144fe94d,2126.6,1075.82,4,False
30189,0x1173c70a2a4c2385cd94a71736835e7f0bc51d74,2126.59,3163.65,9,False
30190,0x263836405508a224e08629a37637e0cc88bfb2e3,2126.58,818.05,25,False
30191,0x96ccb9117d4161b62505c18f8ebaf624549eb82d,2126.28,692.19,42,False
30192,0x305472c087e56b7332625903eb371568db663e65,2126.26,2196.55,1,False
30193,0x0ebb02751df1c8d2b27d9001a826374fc6ec1e6b,2126.25,4132.64,420,False
30194,0xd01f5f1802eaa7544fe3699680da3c6f40c9253d,2125.75,1080.49,4,False
30195,0x9c43d9d3f54bd15eddd6c0e2d442463b3af38a6c,2125.56,2848.85,10,False
30196,0x0178329c903e18b84afe62451b802ab03f9ed9d1,2125.55,1066.21,16,False
30197,0x1c134acf6411d3c799bff067a4a35b049e11ce0e,2125.53,7004.35,44,False
30198,0xca86ccab205eb5d8c58db3ac2d5c7c5f1bcc560c,2125.38,494.55,103,False
30199,0xdd9cb05e6709a57441ad04e59cd1e88690062a50,2125.0,4838.26,2,False
30200,0x1be8cf03dd9de00bba71b07096b4add4882dcd7a,2124.69,1332.14,22,False
30201,0xfcf9138969399cf72ffe191be3b452f1b416fc4a,2124.53,1306.65,42,False
30202,0x13559259ee3b9eb427d8f579c02e6ab51d46a037,2124.51,1074.57,4,False
30203,0xbbe4d5b4de8ae05dce79e8583fb9bebd9b8824ec,2124.2,1121.8,19,False
30204,0x39e11c9acc2508453d9daf8b03d34880b3d90b0a,2123.59,1310.73,19,False
30205,0x3e4cd5081c442adef2306c5b4271f789cd777e4c,2123.57,3397.92,2,False
30206,0xd08234f66fb196508180bf922e422fa051a7ebaa,2123.22,1111.76,19,False
30207,0x23aacdbbcce505c459c994efcd4e2f96e78dde9e,2123.19,1107.5,6,False
30208,0x1e1e0ba4a256fcf2efbe6d2319a94a27b1792e21,2123.18,1055.18,2,False
30209,0x87885810d554f3f941cb7f4cbb971f361b903ef1,2123.12,1451.1,5,False
30210,0x39fdddb0a290c2b6aca3fa70bfca0cd4e0945a3f,2122.8,1150.0,16,False
30211,0xebafae7343944b56b6b51a15ccccf8c3451f032b,2122.63,1454.93,6,False
30212,0x11c5fb3a52f32280c53dea9c2675ba48b2be70e3,2122.42,1789.08,246,False
30213,0xb7952d30345166b277ad8494441246e3511c758b,2122.41,1405.81,21,False
30214,0x4d2cd92cf896ef476596b636b09afbd8201c222d,2122.11,719.13,4,False
30215,0x1301332281f2a7e7c8ecea30061b2594245e3118,2121.63,808.89,2,False
30216,0xc920862666c6bc0ec7c681a96504af5bb6377914,2121.54,3161.92,3,False
30217,0x891424e36f54e33268d384954448b4fbf18a18fc,2121.45,1758.98,15,False
30218,0xe4f9e64d27c5fc79f35a5cbbbfcd9e3cedd49ab0,2121.15,507.73,123,False
30219,0xb6d7070a849b959f487657894b97ead498d5c5d6,2121.05,1179.61,24,False
30220,0x91fcdd9eec60a5b58b08acc5ca3680e3a43acacd,2120.88,1067.1,7,False
30221,0x4b550f3b24a8069da28bfce25671ccd7705cd114,2120.88,1090.82,20,False
30222,0x8147e22bececae43e53c6cf2645134634194294c,2120.32,686.67,35,False
30223,0x65d4d905958b418a30c9f72046208689ae094e71,2120.14,1975.0,12,False
30224,0x1288abc4df110a576dbf0e2e4f67a9721321714c,2120.09,1066.23,6,False
30225,0xb0a05158ff28a678a5f267e06283146b7423b468,2120.04,2861.0,10,False
30226,0x8225c83d619c180231eaec5edd616f2984207c95,2120.0,0,1,True
30227,0x4272d41c92ad8147b58daec42ae0ef66082c5ab0,2120.0,2138.12,53,False
30228,0xf7616efe78b433dcb16f18f4b8b517712fcc5d3d,2119.98,1905.59,19,False
30229,0xcce49e24aee7f208ececfa300ad164339b1a5385,2119.93,2063.15,208,False
30230,0x2b05c6e1ea84a9e5dc6a86df290e4f9e7b8dc2a9,2119.65,1380.38,41,False
30231,0x5011224f4848cb2cf2d87cf2b823551dfd0e220e,2119.62,201.83,41,False
30232,0x3118da52f8e3f4a695018b5d71780effb88dee98,2119.38,2162.82,19,False
30233,0x7ca07b375942ba6b9a6b4987da3e35488a5c7448,2118.75,0,31,True
30234,0x6433acedc2e26e1c455994f83443e9a83f7ae0ae,2118.5,1136.17,17,False
30235,0x66ca6115fe7c6b1e646aa86f716c92e9cc2d0db6,2118.15,2130.47,18,False
30236,0xdb3cb5e6ab154e17d7bb40b023b02008dcf0833e,2118.0,2614.52,4,False
30237,0x12f1d19b1bc5112b0810123b1700cf8dae3b3cd3,2117.77,2024.04,28,False
30238,0xb7d0a2130fc6f175d4d4bfbf1365fbbbd0ba9090,2117.68,1062.51,20,False
30239,0xd2d61964ebda663e5ec0da885e7480f7a38bb8e3,2117.62,2192.24,32,False
30240,0x2c6e7eee179f4569de8818068b28756b94cb7f10,2117.61,559.99,62,False
30241,0x0d2182885b058bc1c46b9b07dc453a69c0545764,2117.22,1151.49,58,False
30242,0x92e5033cb6c401ffb48edacc66c61ddd50128174,2117.11,1068.75,19,False
30243,0x8ddc09298996e5fb4d83b74921e5f5cb47119c0f,2117.05,4156.61,61,False
30244,0x018cf12c72b8a413d6764aca8738e354633245cf,2117.0,2310.78,4,False
30245,0xd2c3e23b95ac9a8d01038daab7ae41115e2f9cef,2116.87,669.02,11,False
30246,0x29628174e0410efeb9c1809d3558fde3be786cf3,2116.52,1363.4,13,False
30247,0x77e3c6e771540b382bf3ead1ccaaaece49e596b7,2116.36,1098.98,23,False
30248,0xbed501c6f75f53fbe24c9fc43d6ed48e5ab40ea5,2116.3,1133.79,17,False
30249,0xfd4fba50ec4b1d0343a2b8955a12eb6443d37ff9,2116.19,840.11,35,False
30250,0x188f99f7d560588de1be0373a77ab9417f908732,2116.13,7.44,9,False
30251,0x60fd4935295ea68e7ed5912ed8ee3056a394650c,2115.93,1061.99,16,False
30252,0x69e37bdf8910d6679b237ac31fac3a77e0afc6d4,2115.02,6.33,2,False
30253,0x7d8290bb7c552ec5fcaf137e5dcedc33dafd960b,2114.77,1386.89,12,False
30254,0x864cb9cfcd52ddc95270f1d69ec852929176735f,2114.69,704.0,53,False
30255,0x16392afb3e6e94775507efa6997f3e37fc84e706,2114.6,995.62,7,False
30256,0xcf87b9fbe94005870fa6ed2f3586612360125596,2114.51,1116.17,25,False
30257,0xaa6ad20c53874828225194f942a4437b77b821c3,2114.5,1151.85,11,False
30258,0x89db538f37e58050f333022702043e2f96ecd877,2114.34,136.52,4,False
30259,0x5566b7c96220f4f40146a17bb25bcab6c0d37c29,2114.32,1897.17,110,False
30260,0x50a3b4b682b9c295e8862e6c57c4e987dd05ede6,2114.0,3706.0,4,False
30261,0x5db1d2e0048379613d34c5f563b5cccf2950e58c,2113.86,1073.78,27,False
30262,0x684be4022c9270da48a89396919ba6e140290e59,2113.81,1100.59,5,False
30263,0x730a6ec3df05a3114f7664ccf949ce7f261f4ba5,2113.61,6.94,37,False
30264,0x2dae7d985c5d66b14e0299be52850b12629a9627,2113.55,16185.09,50,False
30265,0x42b87d1152528f2d0d44a64e90ba69c1edbd3763,2113.54,748.58,21,False
30266,0xcd514086dbd10f996e8cc303507a04b55aa30cf7,2113.34,1059.81,20,False
30267,0x4d6103f7c9b187d35a7362ae41309f91f0128280,2113.31,1073.77,4,False
30268,0x2f40a46ac008616aaeb919c2ae8c6d46e94faf55,2113.07,2884.57,10,False
30269,0xad494d60545aa2a30ed2046871b4e9ec2e30a416,2112.89,1112.94,23,False
30270,0xd6e26297e4330f7e444f4c7e3cb5ca1a3a92c751,2112.49,1166.58,50,False
30271,0xd6b51bf918549697fe724ff6a0cc3fc1fca2a9bd,2112.48,1138.27,7,False
30272,0x289bb5283cae309a1b402c5e4c9fd3f17a09efd9,2112.36,944.92,7,False
30273,0xa3958696fe394b437b777034167da5ef471f18d3,2112.3,1097.51,9,False
30274,0x8c0c827c122bd4b50a4d766f82b1396f3dd84f2b,2112.29,1124.47,60,False
30275,0xe2534ce1cd2ee87a026fb84204dc0d6b5cb2fe47,2112.28,2128.37,1,False
30276,0xa991ead5490799d24d40efb91bf511617db4f266,2112.05,3517.34,96,False
30277,0x2b4b51cb6b31dc274bbc9b75833aa333a9241fb3,2112.05,410.22,11,False
30278,0x2a6dee245271b5de0ad7ab7a6e04926781f96e6c,2111.86,2116.09,2,False
30279,0x252cb38c5b3f19a744f02626d52d6f0bd0e9391a,2111.79,890.36,8,False
30280,0x0c2b7f036b81377e016cd9cdbacb56567a7fc797,2111.57,1061.46,7,False
30281,0xfd93e312a4a51a75af0da63086d627820d826e73,2111.52,2332.59,29,False
30282,0x73be799974b2f3739d33ae880264622bbbe06d3d,2111.39,1317.92,24,False
30283,0x1dd86ce41597cddf0f1218daccfa6cbdb375757a,2111.08,1421.34,6,False
30284,0x6f20eec6e344a4bec54e6cba8b50463df4297e68,2111.03,1256.22,17,False
30285,0x2c2cd1ff8a92dbebb4c06086eea811bb428a90d4,2110.92,3425.39,6,False
30286,0x142ee9f4c797089468654efe1a72d83c19fbf6e4,2110.83,4781.09,7,False
30287,0xe68ca3f965d7bf34f8473403d26d066912a3779d,2110.82,1696.55,82,False
30288,0x623c32f8e1de60d7cab26676ee3388fcb5687b37,2110.72,1060.47,24,False
30289,0xad68ffdbf3652e62da54d69903e28db813c78b94,2110.71,1265.54,21,False
30290,0x56c2c2be4bad03162ffa9607304884a3db616982,2110.6,1238.11,57,False
30291,0x7f056e56e5b87ab6d3a201b6f1e6025cd2f45cb7,2110.59,1067.47,4,False
30292,0xf933d2cfeebcc27b98eb76172b4edcb943bdb493,2110.38,1222.06,19,False
30293,0x6e92ecd1fc9f6e65c9f831f2f638c3b8536762a3,2110.33,1445.84,6,False
30294,0xbf231d542f4669b0865908253da175534e3acd56,2110.11,0,54,True
30295,0xf80c74b0420587049edc4f2ca5ffba29ec813710,2110.09,1010.0,31,False
30296,0x4c2f5e63ccd01848d947bd9030294746170b7c68,2109.88,1592.24,26,False
30297,0xd06ff0f86d6d73482658af329f548b3f12e4ac27,2109.84,2114.07,2,False
30298,0x1c4998edbb9af33b1dd9aee42787db9ea064ad8b,2109.81,239.55,58,False
30299,0x7afc9330fc7cde7fa22b282b8b6e42f7c17dfb7e,2109.6,750.0,13,False
30300,0xe4c156a88aea73366bce97609ae88533419d5a18,2109.55,1647.92,59,False
30301,0xb3550a8159b6e69e42934e7fc902ea66923fb8fa,2109.22,50.75,30,False
30302,0x7177bc3e4f9f7cd7854e38c0a2b9f85aea1a5a18,2108.96,1364.92,10,False
30303,0xff0b6821e08ea1aa9327f782e5ff796e9ef0a3ae,2108.87,1398.6,39,False
30304,0xe5c439611c7085dca7a1c1856798c7820bbd0cba,2108.87,446.16,3,False
30305,0x68cc2a4b96f7dbb9af8e66d3517804b1ba65e0ab,2108.67,1552.72,12,False
30306,0x994897b926b77fd19ccc72d2ba462ba7344784ad,2108.45,1126.23,17,False
30307,0xa879f6732ae4aa86ad2052df12795168f4e75852,2108.19,1113.04,21,False
30308,0x94956a860de3f01382e9b82bfddbceab6cb31e41,2108.13,1314.28,24,False
30309,0xb2d9554bc0fcf2ab2068e4cdd8e112e3c2558bde,2108.12,1366.92,29,False
30310,0x901def903ef4505d7ccdb2b99234cb18b07130fd,2108.09,8622.78,329,False
30311,0x795315df27b9d6c5ddc2a058e0680fc90aea4ad7,2107.75,1294.42,34,False
30312,0x465c9fe82a6585983764cf718768a1ba368c6e53,2107.66,1246.32,12,False
30313,0x054eb0514eace36a79a2d8364730552cc878980b,2107.65,10.88,9,False
30314,0xe1cb5999dfa7b76526039976f8fe13f0bc85933e,2107.65,1564.87,5,False
30315,0xab5856350b0d71a47d43c33a63cb8a390a7ee9c5,2107.59,272.05,25,False
30316,0x79b439c6b551f66fac26da935727682883e6fa91,2107.55,0,11,True
30317,0xec6ead29bb29a53bc8d68232addcdd8e8cec7d6f,2107.51,1057.17,22,False
30318,0xa710f0eae9129df28a52e886902c443364004173,2107.24,2282.06,30,False
30319,0x299cb40195d270438f8950902f242d796457d85e,2107.23,1370.14,54,False
30320,0x20a383c8d28c2153227174a373b87dbd4a1429db,2107.15,5816.17,32,False
30321,0x5b2e2a1a478d47016ec09b8d2a42f203bac341ea,2106.99,2347.6,27,False
30322,0xbc4e46aa57fc149c046e847dfe5ae536db697dbb,2106.97,988.0,13,False
30323,0x513b62ba8c105d4d5f2248b517343d48bffb2ca1,2106.93,73.05,186,False
30324,0x513626b5c81ab939c13ae1bedc672f6f853b0c60,2106.9,2033.46,5,False
30325,0x8965a445fdc135b40bad8485c18eb9cf2ea9db03,2106.49,2970.65,82,False
30326,0x4a0eff76262cc140001ca846228e455e5e570021,2106.24,2121.09,2,False
30327,0xdb77ec13da03eb98a24096962bee5eeff80ab20f,2106.05,1496.57,6,False
30328,0x5109b67bcff30e031e5a254d2305359c27ad132c,2106.0,1393.7,5,False
30329,0x6c78ad1fc13e589ab0edea9a698d175d8ee37afb,2105.96,2111.24,2,False
30330,0xfab051691505298763a11d2cb0754c3a3742e0f5,2105.96,3557.88,19,False
30331,0xb3f88930fe08b53c79ca1d09edaa11df8aed1fb6,2105.72,1060.93,14,False
30332,0xc383aaa749043c0ba96ecf58ce23c6d1dd203ada,2105.66,2406.23,279,False
30333,0x1f6ba6842a3da17150b1a9e0494553dbfca57d22,2105.3,1069.77,4,False
30334,0x9c1ec03e51c0123ddda3e1581372e1b22e58bb1e,2105.24,1504.85,27,False
30335,0xbed088811ece83967699131dfb2cac925a48bd4a,2105.12,1412.74,8,False
30336,0xba3f521682e6034d9ddd67ce0db8b0922eae436e,2105.02,1202.01,12,False
30337,0x54d53f56b1258f17c5e6d6dacbf5557182e077d4,2105.01,1484.18,37,False
30338,0x59de8326ce03c4843cf48e74ae5cec72a38201bb,2105.01,1113.19,21,False
30339,0xfc0ae7219418dc55e9bf353b826d8fc7638bb231,2104.95,2110.22,2,False
30340,0x38ea040ff3008c3c548db968516adb93408295d1,2104.88,3238.75,31,False
30341,0x52b80f46547ee7303ec667dff62ef259b7bcb3d3,2104.87,2110.15,4,False
30342,0xc9f1f5ec245da9d0c3a7f374766e64c1fe114661,2104.69,1119.59,18,False
30343,0x45dbbf4fed6c845f4e857edc6e744236501c8f65,2104.33,202919.2,7,False
30344,0x6717d43c4595643affde012d668caeb2a8428be0,2104.28,1155.41,7,False
30345,0x14ede5ef8ccbc3ba119e97b3df4837b493156d09,2104.17,3423.47,37,False
30346,0x31671145725c7f6f95e497eaba2d00cfff3c84b5,2104.14,2035.05,5,False
30347,0x1dddf1e27e5c5fa1e92d4f9372a7998ebfd63254,2104.13,3003.54,146,False
30348,0x1e79a6b36849911255881f8038f58c72bc9a97f5,2104.05,1492.01,27,False
30349,0x8d7069054c0b48a036fb9034ba6761b9a09772ee,2104.0,1110.09,23,False
30350,0xe2fcc9c30dbe211cd22c7809b037a5d9b62686b5,2103.63,2114.2,1,False
30351,0xed9024ca441ffee3d9636c573e703727d58db7c7,2103.53,2705.56,4,False
30352,0x60bdd4bd4c912da909e12e9cfef7bec8f4dc31a2,2103.46,2413.35,70,False
30353,0x3e964e77e9dabf1d38adaf269a343d31961861df,2103.31,2106.27,3,False
30354,0x8c637ee9698c7583a47ee92e337ae2863f40b564,2103.28,2684.7,14,False
30355,0x5afdc1f61b3a1bc20db67da56225053198eb368f,2102.99,2108.26,2,False
30356,0x5124b034b652751eaa80c719cf7c844c5836c39f,2102.88,1153.99,4,False
30357,0x099f5e90378728b0941a63d18e934ce7bf6fc1e1,2102.64,3429.92,132,False
30358,0x6df83f71a51c52e7817ca9efaab8a9ecc147feb6,2102.59,64.37,10,False
30359,0xa39242f13d7b7c47596133a352eb4aa58822af4b,2102.2,2123.43,1,False
30360,0x44e6c9804f5dee5a44aed59ae7c33b783c63437b,2102.02,296.35,11,False
30361,0xfe2d914bff55c8d5c199922a6112f8099b7ac6b9,2101.82,4804.71,138,False
30362,0x73dbee0bb5bdb5ff26e56bde85aadef077b47918,2101.78,1234.59,27,False
30363,0x4b9bbb35787e3addc95b895170f691ecd3c1a992,2101.25,0,1,True
30364,0xfbb847300f734a94d7cf7b6a57cd4d04862f1338,2101.2,765.45,5,False
30365,0xd68beefeea2cb2d53150f2bd1bd8cbfe9c45fa13,2101.19,2486.32,18,False
30366,0x3f4bab51c0894611045d5faa7cc9605b3b45f574,2101.18,200.2,25,False
30367,0xfb43ea67c2a2c315ea940f31e7ad0f63e5fd2a6b,2100.97,2317.33,218,False
30368,0x700f7cf624e57c36887105134c7a2d39564dd4e1,2100.28,819.15,21,False
30369,0x6ad312994ecf7a6a5ac110f0db502d0853414d24,2100.0,1397.2,4,False
30370,0x96eede0725893db233c7f66f731808572c75bd76,2100.0,0,8,True
30371,0xc7a778043fab3ca910fbf95a2f4956cc727f9f02,2100.0,2104.6,5,False
30372,0xca87f984a64713cdff858ee6dd310f066f508e3d,2099.99,0,12,True
30373,0x5c7e3095dee7c4b558a05bb79b41ba1068bd5705,2099.48,3302.89,1843,False
30374,0x8ba2ad13c488a1fc8f5d48475ee09979d5daf28d,2099.4,812.0,5,False
30375,0x74d126987df743054280b340e292e05cfa51ce02,2098.6,1478.69,5,False
30376,0xb589c56e886f33a1ee2fa5f932e4fa51dd8c8e2e,2098.52,2228.1,57,False
30377,0x18ac59a9f712fcf2fc987bdf3452b9d8c04fde4e,2098.39,2029.74,7,False
30378,0x5faea4362c66a44cda1ae96d21d3ceadf6b9d2f1,2098.26,2094.07,2,False
30379,0xa69e509300f84b2424ae5296ca31fd1adc54173f,2097.93,1057.01,25,False
30380,0xa5947aaa54f7033b07f9fee97c974f6e8d00412c,2097.9,0,43,True
30381,0x8e4db51614b4baf5dc8485ea598514649a55baa5,2097.65,1304.57,30,False
30382,0x9e75184544040f4c3fdd8668c87efeb3cd2093de,2097.65,1187.74,10,False
30383,0x223a623f493b8cf7fe37eedc68f9e0d5d7a9997c,2097.59,941.35,12,False
30384,0x63ce7ac307b1d3038086395e1f3211f748404215,2097.5,0,1,True
30385,0x80874d6aad28d46790f4dc08cc3b74773416e9e7,2097.49,0,43,True
30386,0x9bf19d5560bdad5fdc058f60744c92f60338e7a4,2097.34,1675.92,4,False
30387,0x15613245c4890fc4923dad20ea09052f13f63210,2097.21,6.58,8,False
30388,0xfe72f0343c6b2a690e07846eb5407dcac0b3248f,2097.13,794.55,6,False
30389,0x55b721af9b6323ddc994db71878e1e0be5133775,2097.08,1099.99,3,False
30390,0x41475ce9e813a96410ee28f67c1843afcd93902a,2097.03,7121.41,30,False
30391,0xd64e21e856e2224226c00b20ef637236ffdcdcbf,2096.52,1196.06,21,False
30392,0xe111404bf0872345c6b05b05dd0ef1e428b33f8b,2096.51,1098.33,27,False
30393,0x3cfbfa0446de5773a772a9b48c026540f544ef82,2096.37,1066.69,4,False
